# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 010 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 100 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000100000000000 
# Calibration mask = 00000000000000000000100000000000 
# Threshold = 200 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
ST	1000	11	0	0
ST	1000	10	11	637
ST	1000	10	11	628
ST	1000	11	0	0
ST	1000	10	11	636
ST	1000	10	11	628
ST	1000	10	11	637
ST	1000	10	11	643
ST	1000	10	11	269
ST	1000	10	11	641
ST	1000	10	11	243
ST	1000	10	11	642
ST	1000	10	11	642
ST	1000	10	11	263
ST	1000	10	11	637
ST	1000	10	11	257
ST	1000	10	11	645
ST	1000	10	11	639
ST	1000	10	11	253
ST	1000	10	11	644
ST	1000	10	11	257
ST	1000	10	11	631
ST	1000	10	11	639
ST	1000	10	11	251
ST	1000	10	11	254
ST	1000	10	11	248
ST	1000	10	11	257
ST	1000	10	11	634
ST	1000	10	11	614
ST	1000	10	11	273
ST	1000	10	11	660
ST	1000	10	11	258
ST	1000	10	11	674
ST	1000	10	11	269
ST	1000	10	11	251
ST	1000	10	11	636
ST	1000	10	11	262
ST	1000	10	11	250
ST	1000	10	11	259
ST	1000	10	11	266
ST	1000	10	11	639
ST	1000	10	11	648
ST	1000	10	11	254
ST	1000	10	11	634
ST	1000	10	11	286
ST	1000	10	11	640
ST	1000	10	11	642
ST	1000	10	11	272
ST	1000	10	11	637
ST	1000	10	11	288
ST	1000	10	11	642
ST	1000	10	11	644
ST	1000	10	11	278
ST	1000	10	11	645
ST	1000	10	11	279
ST	1000	10	11	242
ST	1000	10	11	643
ST	1000	10	11	272
ST	1000	10	11	272
ST	1000	10	11	661
ST	1000	10	11	274
ST	1000	10	11	644
ST	1000	10	11	681
ST	1000	10	11	265
ST	1000	10	11	644
ST	1000	10	11	262
ST	1000	10	11	656
ST	1000	10	11	655
ST	1000	10	11	264
ST	1000	10	11	645
ST	1000	10	11	266
ST	1000	10	11	644
ST	1000	10	11	650
ST	1000	10	11	274
ST	1000	10	11	633
ST	1000	10	11	276
ST	1000	10	11	642
ST	1000	10	11	635
ST	1000	10	11	272
ST	1000	10	11	635
ST	1000	10	11	283
ST	1000	10	11	631
ST	1000	10	11	634
ST	1000	10	11	262
ST	1000	10	11	638
ST	1000	10	11	647
ST	1000	10	11	303
ST	1000	10	11	632
ST	1000	10	11	629
ST	1000	10	11	242
ST	1000	10	11	638
ST	1000	10	11	237
ST	1000	10	11	641
ST	1000	10	11	644
ST	1000	10	11	265
ST	1000	10	11	638
ST	1000	10	11	626
ST	1000	10	11	642
ST	1000	10	11	641
ST	1000	10	11	256
